customer_id,age,tenure_months,monthly_charges,total_charges,usage_minutes,support_tickets,last_login_days,contract_type,payment_method,churn
1249,28,28,119.9,3357.2,546,1,38,Month-to-Month,UPI,1
1250,27,35,121.34,4246.9,275,0,27,One Year,Net Banking,1
1251,57,22,28.97,637.34,439,1,30,Two Year,UPI,0
1252,55,40,72.66,2906.4,440,2,41,Month-to-Month,Debit Card,1
1253,23,23,126.12,2900.76,711,1,56,Two Year,Credit Card,0
1254,25,3,52.38,157.14,587,3,59,One Year,Credit Card,0
1255,40,40,75.48,3019.2,301,1,48,Month-to-Month,Debit Card,0
1256,64,50,48.19,2409.5,556,0,46,One Year,Credit Card,0
1257,43,10,74.9,749.0,319,1,7,Month-to-Month,Credit Card,1
1258,63,25,134.3,3357.5,304,3,16,Month-to-Month,UPI,0
1259,60,52,73.72,3833.44,554,1,34,One Year,Debit Card,0
1260,29,49,87.83,4303.67,589,0,35,Month-to-Month,Net Banking,0
1261,43,8,66.56,532.48,555,2,26,Month-to-Month,Credit Card,1
1262,30,55,74.42,4093.1,725,1,39,Month-to-Month,Debit Card,1
1263,57,11,12.12,133.32,544,1,44,One Year,Net Banking,0
1264,35,5,49.72,248.6,520,0,32,One Year,Net Banking,0
1265,42,58,71.12,4124.96,354,0,59,Month-to-Month,UPI,0
1266,50,45,98.73,4442.85,602,2,49,Two Year,UPI,0
1267,64,53,73.01,3869.53,301,1,10,Month-to-Month,Credit Card,0
1268,57,55,57.29,3150.95,742,2,20,One Year,Debit Card,0
1269,60,37,64.33,2380.21,604,1,5,Two Year,Debit Card,0
1270,29,56,43.92,2459.52,834,2,47,One Year,UPI,0
1271,61,59,139.43,8226.37,546,1,20,Month-to-Month,UPI,0
1272,53,45,83.04,3736.8,610,1,50,One Year,UPI,0
1273,65,38,11.88,451.44,466,1,57,Month-to-Month,Credit Card,1
1274,21,29,12.72,368.88,494,0,54,One Year,Debit Card,1
1275,22,5,146.21,731.05,373,2,27,Month-to-Month,Credit Card,1
1276,54,9,41.0,369.0,326,1,16,Month-to-Month,Debit Card,0
1277,25,59,122.79,7244.61,522,1,17,Month-to-Month,UPI,1
1278,59,48,18.16,871.68,494,1,10,Month-to-Month,Credit Card,1
1279,66,2,138.96,277.92,370,4,45,Month-to-Month,Net Banking,1
1280,45,1,132.42,132.42,392,0,43,Two Year,Credit Card,1
1281,48,40,89.95,3598.0,503,0,24,Month-to-Month,Credit Card,0
1282,26,51,11.26,574.26,368,1,29,Month-to-Month,Net Banking,0
1283,68,30,46.09,1382.7,542,1,51,Month-to-Month,Net Banking,1
1284,46,11,66.96,736.56,372,2,55,One Year,UPI,0
1285,31,28,74.41,2083.48,530,0,24,Month-to-Month,Net Banking,0
1286,57,44,51.68,2273.92,361,1,6,Month-to-Month,Net Banking,1
1287,58,12,14.61,175.32,362,2,48,Month-to-Month,Credit Card,1
1288,39,39,92.62,3612.18,216,1,36,One Year,Credit Card,1
1289,28,26,83.38,2167.88,480,0,53,Month-to-Month,UPI,0
1290,40,13,49.62,645.06,674,0,45,Month-to-Month,Net Banking,1
1291,18,59,15.32,903.88,667,0,26,One Year,Debit Card,0
1292,63,8,149.24,1193.92,538,1,55,Month-to-Month,Credit Card,1
1293,54,54,77.48,4183.92,259,2,25,Month-to-Month,UPI,1
1294,38,28,115.84,3243.52,601,1,12,Month-to-Month,Credit Card,0
1295,43,58,73.32,4252.56,527,4,23,Two Year,Credit Card,0
1296,63,30,16.04,481.2,451,0,11,Month-to-Month,Debit Card,1
1297,53,9,53.34,480.06,644,2,13,Month-to-Month,UPI,1
1298,40,39,54.82,2137.98,573,2,56,Month-to-Month,Debit Card,1
1299,18,31,127.37,3948.47,735,0,8,Two Year,Debit Card,0
1300,68,58,101.59,5892.22,331,0,30,Month-to-Month,UPI,0
1301,57,21,48.56,1019.76,340,3,3,Month-to-Month,Net Banking,0
1302,32,56,145.48,8146.88,360,0,53,One Year,Debit Card,1
1303,38,47,55.02,2585.94,465,0,18,Two Year,Net Banking,0
1304,64,34,149.75,5091.5,690,2,0,One Year,Credit Card,0
1305,26,55,149.46,8220.3,425,1,28,Month-to-Month,UPI,1
1306,26,31,36.77,1139.87,427,0,44,Month-to-Month,UPI,1
1307,27,52,53.78,2796.56,550,1,5,Month-to-Month,Credit Card,0
1308,69,25,78.05,1951.25,601,1,0,One Year,Credit Card,0
1309,43,12,102.97,1235.64,231,3,24,One Year,Credit Card,0
1310,58,1,83.93,83.93,624,0,26,One Year,Debit Card,0
1311,52,55,145.72,8014.6,421,1,21,Month-to-Month,Debit Card,1
1312,69,22,111.36,2449.92,487,2,16,One Year,Debit Card,0
1313,42,40,39.69,1587.6,670,3,58,Two Year,Debit Card,0
1314,43,37,24.71,914.27,474,1,28,Two Year,Debit Card,0
1315,28,47,106.38,4999.86,316,0,2,One Year,Net Banking,0
1316,55,1,32.18,32.18,323,2,16,One Year,Net Banking,0
1317,19,1,120.27,120.27,496,0,1,Month-to-Month,Debit Card,1
1318,24,57,53.55,3052.35,459,0,31,Month-to-Month,UPI,0
1319,35,42,55.77,2342.34,507,0,21,Month-to-Month,UPI,0
1320,44,54,11.51,621.54,451,0,38,Month-to-Month,Net Banking,1
1321,51,42,108.14,4541.88,648,1,32,Month-to-Month,Net Banking,1
1322,44,21,25.86,543.06,502,0,57,Month-to-Month,UPI,0
1323,34,15,118.2,1773.0,288,0,52,One Year,UPI,0
1324,60,17,78.86,1340.62,597,1,21,Month-to-Month,UPI,0
1325,61,22,119.8,2635.6,728,0,46,Month-to-Month,Net Banking,1
1326,68,38,91.75,3486.5,518,2,3,Month-to-Month,Net Banking,0
1327,41,35,21.54,753.9,527,2,37,Month-to-Month,UPI,1
1328,42,45,117.19,5273.55,406,1,52,Month-to-Month,Net Banking,1
1329,24,16,19.77,316.32,470,1,12,Two Year,Debit Card,0
1330,69,8,77.02,616.16,560,0,58,Month-to-Month,UPI,1
1331,23,47,34.13,1604.11,635,3,22,Month-to-Month,Credit Card,0
1332,41,17,115.33,1960.61,553,1,12,Month-to-Month,UPI,1
1333,50,17,137.62,2339.54,718,0,19,One Year,Net Banking,0
1334,66,54,87.58,4729.32,511,2,32,One Year,Credit Card,0
1335,46,26,83.8,2178.8,365,0,33,Month-to-Month,Credit Card,0
1336,60,13,116.95,1520.35,368,1,37,Two Year,UPI,1
1337,39,17,10.71,182.07,648,0,28,One Year,Debit Card,0
1338,43,38,138.49,5262.62,620,1,57,Month-to-Month,Debit Card,1
1339,45,17,37.64,639.88,302,2,31,Month-to-Month,Net Banking,0
1340,67,48,147.78,7093.44,474,2,10,Month-to-Month,Credit Card,0
1341,38,14,113.08,1583.12,479,3,17,Month-to-Month,Debit Card,1
1342,66,45,118.4,5328.0,409,1,44,One Year,Net Banking,0
1343,24,6,101.87,611.22,330,0,20,Month-to-Month,Credit Card,0
1344,34,35,76.03,2661.05,407,0,11,Month-to-Month,Net Banking,0
1345,37,46,90.03,4141.38,385,2,51,Month-to-Month,Debit Card,1
1346,58,14,16.5,231.0,333,0,38,Month-to-Month,Net Banking,1
1347,66,47,97.35,4575.45,599,2,19,Two Year,Net Banking,0
1348,37,8,97.65,781.2,533,2,6,Month-to-Month,Debit Card,0
1349,39,15,134.77,2021.55,444,3,26,Month-to-Month,Debit Card,1
1350,45,54,80.79,4362.66,251,0,55,One Year,Net Banking,0
1351,57,27,20.8,561.6,464,0,6,Month-to-Month,Debit Card,1
1352,66,13,52.87,687.31,562,2,1,Month-to-Month,UPI,0
1353,24,49,101.79,4987.71,411,4,42,Month-to-Month,UPI,1
1354,18,31,43.5,1348.5,362,1,32,Month-to-Month,UPI,1
1355,49,53,49.27,2611.31,485,1,20,Month-to-Month,Credit Card,1
1356,30,56,124.87,6992.72,540,1,28,Month-to-Month,UPI,1
1357,47,35,91.8,3213.0,260,0,31,Month-to-Month,UPI,0
1358,40,6,81.19,487.14,662,0,44,Month-to-Month,UPI,0
1359,68,5,54.58,272.9,350,2,11,Month-to-Month,Debit Card,1
1360,36,22,112.33,2471.26,449,3,12,Two Year,Debit Card,0
1361,49,58,50.28,2916.24,641,0,38,Month-to-Month,Debit Card,0
1362,47,49,113.19,5546.31,515,2,43,One Year,Debit Card,1
1363,46,23,19.81,455.63,631,2,48,One Year,Debit Card,1
1364,66,25,131.04,3276.0,686,1,58,Month-to-Month,UPI,1
1365,62,34,79.94,2717.96,324,0,39,One Year,UPI,0
1366,46,26,71.39,1856.14,608,0,2,One Year,Debit Card,0
1367,47,47,95.54,4490.38,659,2,38,Month-to-Month,Net Banking,1
1368,33,5,97.39,486.95,454,0,50,Two Year,Debit Card,1
1369,57,26,28.48,740.48,464,0,51,Month-to-Month,UPI,1
1370,36,20,115.87,2317.4,270,4,7,Month-to-Month,UPI,0
1371,35,6,48.63,291.78,593,0,45,One Year,Debit Card,0
1372,18,6,136.69,820.14,195,1,45,Month-to-Month,Credit Card,1
1373,31,59,124.5,7345.5,616,0,1,One Year,Net Banking,0
1374,68,50,58.48,2924.0,329,0,5,Two Year,Debit Card,0
1375,64,18,123.08,2215.44,666,2,47,Two Year,UPI,0
1376,67,4,59.89,239.56,547,1,57,Month-to-Month,Net Banking,1
1377,19,17,24.13,410.21,621,2,40,Two Year,Credit Card,0
1378,45,57,144.66,8245.62,402,2,57,Month-to-Month,Net Banking,1
1379,66,14,101.36,1419.04,339,0,56,Month-to-Month,Debit Card,1
1380,67,14,73.85,1033.9,288,1,52,Month-to-Month,UPI,0
1381,47,13,65.69,853.97,630,2,14,One Year,UPI,0
1382,55,7,55.46,388.22,579,0,50,Month-to-Month,UPI,0
1383,68,44,147.4,6485.6,583,1,46,Month-to-Month,Net Banking,1
1384,21,55,28.86,1587.3,534,5,53,Month-to-Month,Debit Card,1
1385,18,15,54.07,811.05,565,4,11,Month-to-Month,Debit Card,0
1386,25,19,77.97,1481.43,465,1,40,Two Year,Net Banking,1
1387,46,43,76.92,3307.56,544,1,47,Month-to-Month,Net Banking,0
1388,56,47,75.99,3571.53,397,2,31,Month-to-Month,Credit Card,0
1389,20,44,34.61,1522.84,458,1,5,One Year,UPI,0
1390,49,35,30.29,1060.15,865,3,51,Month-to-Month,Net Banking,1
1391,27,17,45.67,776.39,504,0,59,One Year,UPI,0
1392,27,35,138.03,4831.05,263,1,26,Month-to-Month,Credit Card,1
1393,36,19,25.83,490.77,450,0,46,Month-to-Month,Debit Card,1
1394,63,20,116.04,2320.8,373,0,12,Month-to-Month,UPI,0
1395,51,36,116.06,4178.16,519,1,52,Month-to-Month,Net Banking,1
1396,50,35,123.37,4317.95,393,3,22,One Year,Net Banking,1
1397,40,32,134.13,4292.16,474,1,9,Month-to-Month,Credit Card,1
1398,45,58,46.83,2716.14,411,0,13,Two Year,UPI,0
1399,49,48,41.44,1989.12,523,0,2,Month-to-Month,Debit Card,0
1400,67,44,75.17,3307.48,424,1,11,Month-to-Month,Debit Card,1
1401,24,40,47.11,1884.4,542,2,24,One Year,Net Banking,0
1402,46,24,112.8,2707.2,733,1,0,One Year,Credit Card,0
1403,25,17,99.03,1683.51,361,1,31,One Year,Net Banking,1
1404,18,7,132.5,927.5,586,2,23,One Year,Net Banking,0
1405,20,43,21.58,927.94,205,2,52,Month-to-Month,Net Banking,0
1406,41,50,138.11,6905.5,472,3,47,One Year,Net Banking,0
1407,40,1,51.07,51.07,527,3,41,Month-to-Month,Credit Card,0
1408,25,35,78.7,2754.5,410,0,8,Month-to-Month,Net Banking,1
1409,64,32,71.41,2285.12,285,2,49,Two Year,UPI,0
1410,54,36,116.44,4191.84,495,1,0,Month-to-Month,Net Banking,1
1411,20,13,68.85,895.05,683,3,41,One Year,Net Banking,0
1412,68,6,142.1,852.6,482,1,38,Month-to-Month,Debit Card,1
1413,50,58,136.35,7908.3,567,2,9,Month-to-Month,Debit Card,0
1414,45,14,132.1,1849.4,635,3,43,Month-to-Month,Credit Card,1
1415,64,37,19.98,739.26,796,1,42,Month-to-Month,Credit Card,1
1416,25,48,129.6,6220.8,373,1,40,Month-to-Month,UPI,1
1417,51,15,119.43,1791.45,386,4,29,Month-to-Month,Net Banking,1
1418,52,47,24.49,1151.03,464,5,4,One Year,Debit Card,0
1419,49,4,25.04,100.16,573,1,58,Month-to-Month,UPI,1
1420,41,40,24.16,966.4,221,0,3,Month-to-Month,UPI,1
1421,31,59,11.59,683.81,578,2,51,One Year,Credit Card,0
1422,49,16,86.81,1388.96,517,3,59,Two Year,Debit Card,0
1423,63,28,146.28,4095.84,435,2,44,Month-to-Month,Net Banking,1
1424,60,16,71.42,1142.72,551,3,7,Two Year,Credit Card,0
1425,33,4,85.71,342.84,606,1,15,Month-to-Month,UPI,0
1426,21,45,145.52,6548.4,623,1,0,Month-to-Month,UPI,0
1427,69,26,45.73,1188.98,501,1,48,One Year,Debit Card,0
1428,54,28,130.19,3645.32,539,0,14,Two Year,Debit Card,0
1429,38,32,86.49,2767.68,534,2,23,Month-to-Month,Net Banking,0
1430,31,45,89.73,4037.85,647,1,14,Month-to-Month,Debit Card,1
1431,48,2,58.04,116.08,545,2,49,Month-to-Month,Debit Card,1
1432,65,31,88.62,2747.22,577,0,57,Month-to-Month,Credit Card,0
1433,35,3,20.24,60.72,607,2,5,One Year,Credit Card,0
1434,24,54,117.05,6320.7,735,2,1,Month-to-Month,Net Banking,1
1435,27,8,49.86,398.88,429,1,4,Month-to-Month,Credit Card,1
1436,24,24,134.27,3222.48,695,1,50,Month-to-Month,Net Banking,1
1437,50,15,61.5,922.5,796,3,38,Two Year,Credit Card,0
1438,40,43,30.0,1290.0,437,1,40,Month-to-Month,UPI,1
1439,38,31,107.42,3330.02,473,2,33,One Year,Credit Card,1
1440,36,9,33.04,297.36,448,0,38,Two Year,Net Banking,0
1441,65,39,115.52,4505.28,578,3,31,Month-to-Month,Credit Card,1
1442,36,45,145.54,6549.3,276,3,28,One Year,Debit Card,0
1443,53,2,119.14,238.28,440,0,28,One Year,UPI,0
1444,46,8,13.14,105.12,467,2,23,Month-to-Month,Credit Card,0
1445,35,7,93.98,657.86,456,0,45,Month-to-Month,UPI,1
1446,19,56,107.36,6012.16,455,1,57,One Year,UPI,1
1447,18,44,125.56,5524.64,441,2,30,Month-to-Month,UPI,1
1448,64,51,17.84,909.84,593,0,23,Month-to-Month,UPI,0
1449,22,39,77.22,3011.58,564,2,54,Month-to-Month,Debit Card,0
1450,37,42,84.95,3567.9,704,0,14,One Year,Debit Card,0
1451,28,57,33.68,1919.76,593,1,11,Month-to-Month,Net Banking,0
1452,59,16,55.14,882.24,368,2,19,Month-to-Month,Net Banking,0
1453,19,35,71.63,2507.05,479,0,3,Month-to-Month,Net Banking,0
1454,20,30,126.65,3799.5,466,1,57,One Year,Net Banking,1
1455,40,10,140.12,1401.2,530,1,12,Month-to-Month,UPI,1
1456,29,38,97.98,3723.24,631,2,40,Month-to-Month,UPI,1
1457,37,18,65.29,1175.22,522,1,43,Month-to-Month,UPI,1
1458,22,50,45.56,2278.0,522,3,9,Month-to-Month,Debit Card,0
1459,54,5,147.5,737.5,501,0,40,Month-to-Month,Debit Card,1
1460,55,53,147.62,7823.86,597,0,52,One Year,UPI,0
1461,47,29,139.5,4045.5,431,1,22,One Year,UPI,0
1462,26,39,119.99,4679.61,325,0,6,One Year,UPI,0
1463,51,34,55.61,1890.74,577,0,56,Month-to-Month,UPI,1
1464,61,43,124.38,5348.34,545,1,11,Month-to-Month,Debit Card,1
1465,52,45,67.23,3025.35,658,0,47,Two Year,Credit Card,0
1466,69,23,55.75,1282.25,208,1,14,Month-to-Month,Net Banking,0
1467,39,5,114.28,571.4,487,0,6,One Year,Net Banking,0
1468,61,30,21.15,634.5,512,3,7,Two Year,Credit Card,0
1469,41,6,16.8,100.8,318,2,6,One Year,Debit Card,0
1470,34,56,72.71,4071.76,489,2,42,Month-to-Month,Debit Card,1
1471,27,58,72.39,4198.62,642,3,3,Month-to-Month,Credit Card,0
1472,47,46,135.39,6227.94,750,1,59,Month-to-Month,Net Banking,0
1473,63,44,27.66,1217.04,617,0,49,One Year,Net Banking,0
1474,40,4,27.26,109.04,461,0,50,One Year,Credit Card,1
1475,49,29,30.64,888.56,651,2,6,One Year,Credit Card,0
1476,34,23,14.16,325.68,609,1,58,Month-to-Month,UPI,1
1477,67,6,20.04,120.24,441,1,58,One Year,Credit Card,0
1478,68,32,102.38,3276.16,430,2,44,One Year,Credit Card,1
1479,34,42,70.42,2957.64,479,0,40,Month-to-Month,Net Banking,0
1480,31,18,116.9,2104.2,373,2,29,Month-to-Month,UPI,0
1481,26,15,148.96,2234.4,462,2,58,One Year,UPI,0
1482,57,40,102.26,4090.4,558,0,17,Month-to-Month,Net Banking,1
1483,19,58,17.06,989.48,624,3,29,Month-to-Month,Net Banking,0
1484,62,32,24.64,788.48,454,1,6,Month-to-Month,Debit Card,1
1485,42,9,133.34,1200.06,666,2,51,One Year,UPI,1
1486,56,37,83.85,3102.45,578,1,47,Month-to-Month,Credit Card,1
1487,26,10,125.48,1254.8,583,0,22,Month-to-Month,UPI,1
1488,39,20,129.93,2598.6,389,4,59,One Year,Debit Card,1
1489,60,6,139.87,839.22,716,2,36,One Year,Credit Card,1
1490,63,48,142.98,6863.04,566,2,6,One Year,Debit Card,0
1491,21,56,87.68,4910.08,460,1,37,Month-to-Month,Net Banking,0
1492,43,59,57.74,3406.66,438,0,28,Month-to-Month,Debit Card,0
1493,46,3,144.66,433.98,462,2,33,One Year,Net Banking,0
1494,62,42,86.64,3638.88,377,0,59,Two Year,Debit Card,0
1495,51,11,19.0,209.0,618,1,38,Month-to-Month,Net Banking,0
1496,40,43,99.99,4299.57,390,1,52,Month-to-Month,UPI,0
1497,54,17,92.28,1568.76,534,2,40,Month-to-Month,Net Banking,1
1498,28,32,135.41,4333.12,446,1,44,One Year,UPI,0
1499,23,4,101.45,405.8,580,0,58,Month-to-Month,Net Banking,1
1500,35,4,58.87,235.48,596,1,48,Month-to-Month,Debit Card,1
1501,38,17,145.27,2469.59,422,3,48,Month-to-Month,Debit Card,1
1502,59,41,122.23,5011.43,495,0,46,Month-to-Month,Debit Card,1
1503,53,19,98.26,1866.94,326,1,17,Month-to-Month,Net Banking,1
1504,58,5,51.01,255.05,704,1,55,Two Year,Net Banking,1
1505,55,32,62.3,1993.6,628,0,46,One Year,Debit Card,0
1506,51,22,103.8,2283.6,332,2,42,Month-to-Month,UPI,0
1507,34,56,20.08,1124.48,395,1,24,Month-to-Month,Net Banking,0
1508,54,6,45.94,275.64,483,1,26,Month-to-Month,UPI,0
1509,42,35,109.95,3848.25,504,0,26,One Year,Net Banking,1
1510,55,22,77.2,1698.4,417,0,11,Month-to-Month,Debit Card,0
1511,29,1,66.34,66.34,362,2,22,Two Year,UPI,0
1512,40,20,31.2,624.0,547,1,16,One Year,Credit Card,0
1513,59,22,71.86,1580.92,708,0,43,Month-to-Month,Net Banking,0
1514,39,48,117.9,5659.2,506,1,6,One Year,UPI,0
1515,38,55,46.96,2582.8,464,1,23,One Year,Debit Card,0
1516,44,11,10.76,118.36,452,0,6,Month-to-Month,UPI,0
1517,48,13,103.59,1346.67,368,3,28,Month-to-Month,Credit Card,0
1518,23,59,146.17,8624.03,419,2,59,Month-to-Month,Credit Card,1
1519,44,42,94.96,3988.32,636,1,52,Month-to-Month,UPI,0
1520,57,3,26.79,80.37,251,1,27,Month-to-Month,Credit Card,0
1521,51,9,54.9,494.1,508,0,22,Month-to-Month,Net Banking,1
1522,29,12,131.47,1577.64,503,0,9,Month-to-Month,Credit Card,1
1523,62,23,42.56,978.88,514,1,15,Month-to-Month,UPI,0
1524,24,14,95.08,1331.12,587,2,42,Two Year,UPI,0
1525,27,33,66.37,2190.21,507,1,47,One Year,Net Banking,0
1526,62,18,39.1,703.8,445,2,33,One Year,Net Banking,1
1527,34,49,123.88,6070.12,421,0,24,Month-to-Month,UPI,0
1528,43,59,114.0,6726.0,655,0,1,One Year,Debit Card,0
1529,38,41,102.62,4207.42,624,0,49,Two Year,Net Banking,0
1530,45,9,43.09,387.81,845,2,4,Month-to-Month,Debit Card,1
1531,63,23,23.7,545.1,466,2,13,One Year,Credit Card,1
1532,19,10,90.66,906.6,423,0,30,Month-to-Month,Credit Card,0
1533,60,19,87.51,1662.69,554,0,39,Two Year,Net Banking,0
1534,18,47,36.37,1709.39,551,2,5,Two Year,Net Banking,0
1535,68,5,17.87,89.35,576,0,27,Two Year,UPI,0
1536,53,47,21.3,1001.1,601,2,8,Month-to-Month,Credit Card,0
1537,68,52,148.99,7747.48,575,0,5,Month-to-Month,Net Banking,0
1538,43,23,119.7,2753.1,629,2,52,Month-to-Month,UPI,0
1539,46,30,139.08,4172.4,644,1,16,Month-to-Month,Debit Card,0
1540,38,25,37.31,932.75,647,1,39,Month-to-Month,UPI,0
1541,28,28,144.48,4045.44,228,1,34,Month-to-Month,Credit Card,1
1542,57,34,29.97,1018.98,527,0,11,One Year,UPI,0
1543,28,45,81.27,3657.15,389,1,44,Month-to-Month,UPI,1
1544,53,56,126.16,7064.96,626,1,17,Two Year,Net Banking,0
1545,66,48,58.97,2830.56,226,1,54,Month-to-Month,UPI,1
1546,56,47,69.48,3265.56,676,1,42,Month-to-Month,Credit Card,1
1547,57,25,27.95,698.75,396,2,33,One Year,UPI,1
1548,52,10,27.21,272.1,368,2,45,One Year,UPI,0
1549,51,14,96.74,1354.36,542,2,0,Month-to-Month,Credit Card,1
1550,64,42,104.57,4391.94,455,1,58,One Year,Debit Card,1
1551,41,57,118.83,6773.31,713,1,14,Month-to-Month,Debit Card,0
1552,39,46,87.94,4045.24,663,1,17,Two Year,Credit Card,0
1553,22,58,100.41,5823.78,438,1,21,Two Year,Debit Card,0
1554,50,30,11.89,356.7,625,1,17,Month-to-Month,UPI,1
1555,53,55,32.7,1798.5,434,1,48,Two Year,Net Banking,1
1556,64,41,147.89,6063.49,433,0,0,One Year,Credit Card,0
1557,37,25,20.64,516.0,585,2,45,Two Year,UPI,0
1558,36,14,105.03,1470.42,674,0,19,Two Year,Net Banking,1
1559,52,35,34.65,1212.75,447,0,55,One Year,UPI,0
1560,69,52,110.34,5737.68,456,2,53,Month-to-Month,Credit Card,1
1561,60,48,108.84,5224.32,536,1,47,Month-to-Month,UPI,1
1562,34,34,42.79,1454.86,392,0,35,Two Year,Credit Card,1
1563,62,10,47.75,477.5,687,3,53,One Year,UPI,0
1564,60,35,101.67,3558.45,391,1,37,Month-to-Month,Net Banking,1
1565,51,11,64.61,710.71,424,1,24,Month-to-Month,Net Banking,1
1566,26,11,37.24,409.64,712,3,15,One Year,Net Banking,0
1567,43,21,112.44,2361.24,525,1,19,Month-to-Month,Debit Card,0
1568,19,21,31.58,663.18,733,2,37,Month-to-Month,UPI,1
1569,26,22,129.79,2855.38,473,2,46,Month-to-Month,UPI,1
1570,26,45,82.05,3692.25,802,3,57,One Year,Net Banking,1
1571,57,7,24.8,173.6,573,0,32,Month-to-Month,Credit Card,1
1572,34,55,107.17,5894.35,409,1,6,Month-to-Month,Debit Card,1
1573,18,17,82.68,1405.56,407,2,22,One Year,UPI,0
1574,42,2,51.73,103.46,325,1,10,One Year,UPI,0
1575,60,12,69.16,829.92,338,0,32,Month-to-Month,Debit Card,0
1576,57,57,51.77,2950.89,420,0,39,Month-to-Month,Debit Card,1
1577,59,42,46.82,1966.44,381,5,45,Month-to-Month,Net Banking,1
1578,42,18,32.91,592.38,190,2,4,One Year,Debit Card,0
1579,56,54,60.79,3282.66,600,1,44,Month-to-Month,Net Banking,0
1580,52,59,45.14,2663.26,593,3,46,Month-to-Month,Debit Card,1
1581,20,11,105.68,1162.48,537,0,40,Two Year,Debit Card,0
1582,67,16,105.74,1691.84,363,1,7,Two Year,UPI,1
1583,54,49,80.26,3932.74,697,1,50,Month-to-Month,Net Banking,0
1584,61,51,118.91,6064.41,478,1,16,Month-to-Month,Debit Card,0
1585,61,18,127.79,2300.22,400,0,50,Month-to-Month,Debit Card,1
1586,68,35,91.17,3190.95,527,1,17,Month-to-Month,UPI,1
1587,47,53,96.65,5122.45,521,1,49,Month-to-Month,Credit Card,0
1588,55,59,49.6,2926.4,199,2,26,Month-to-Month,UPI,0
1589,51,26,135.28,3517.28,496,3,30,Month-to-Month,Net Banking,0
1590,29,16,13.39,214.24,514,3,3,Month-to-Month,Credit Card,0
1591,36,6,58.8,352.8,454,3,1,Two Year,Debit Card,0
1592,54,57,111.05,6329.85,341,0,55,One Year,Net Banking,1
1593,61,44,21.21,933.24,344,0,4,Month-to-Month,Credit Card,0
1594,66,43,35.64,1532.52,561,1,16,Two Year,Net Banking,0
1595,34,47,92.5,4347.5,591,0,53,One Year,UPI,0
1596,27,47,88.4,4154.8,446,0,59,Two Year,Credit Card,0
1597,66,48,113.45,5445.6,545,1,38,Month-to-Month,Credit Card,1
1598,64,42,123.77,5198.34,445,3,31,Month-to-Month,Credit Card,1
1599,29,12,28.0,336.0,397,1,28,Month-to-Month,Debit Card,1
1600,33,13,12.57,163.41,525,0,15,Month-to-Month,UPI,0
1601,41,4,106.55,426.2,362,2,0,Month-to-Month,Credit Card,0
1602,36,39,52.19,2035.41,727,0,11,One Year,Net Banking,0
1603,25,54,97.64,5272.56,327,2,18,Month-to-Month,Debit Card,1
1604,48,2,31.08,62.16,534,2,8,One Year,UPI,0
1605,38,26,75.67,1967.42,518,0,47,Month-to-Month,UPI,1
1606,34,59,80.62,4756.58,507,0,6,One Year,UPI,0
1607,40,27,91.91,2481.57,678,1,29,Month-to-Month,UPI,0
1608,54,27,81.84,2209.68,177,2,14,Two Year,Debit Card,0
1609,33,15,79.4,1191.0,549,0,43,Month-to-Month,UPI,1
1610,23,8,56.58,452.64,467,1,3,Two Year,Net Banking,0
1611,25,7,19.97,139.79,570,2,5,Month-to-Month,Net Banking,1
1612,42,47,22.53,1058.91,506,1,37,One Year,Net Banking,0
1613,35,55,70.73,3890.15,490,1,46,Month-to-Month,Credit Card,1
1614,42,46,59.81,2751.26,355,2,59,One Year,UPI,0
1615,29,40,82.26,3290.4,419,1,34,One Year,Net Banking,0
1616,32,12,52.68,632.16,875,1,1,One Year,UPI,0
1617,43,13,106.31,1382.03,571,2,4,Month-to-Month,Debit Card,1
1618,58,43,130.95,5630.85,626,1,7,One Year,Net Banking,0
1619,62,17,51.84,881.28,457,2,50,Month-to-Month,Credit Card,1
1620,43,17,37.02,629.34,397,1,52,Month-to-Month,Credit Card,1
1621,64,56,26.27,1471.12,593,2,29,Month-to-Month,Debit Card,0
1622,49,36,96.28,3466.08,271,1,47,Month-to-Month,Net Banking,0
1623,27,21,72.14,1514.94,421,2,18,One Year,Debit Card,0
1624,33,8,36.32,290.56,457,2,29,Month-to-Month,Credit Card,0
1625,24,5,101.44,507.2,613,1,54,Month-to-Month,Credit Card,1
1626,34,26,30.79,800.54,549,3,30,One Year,UPI,0
1627,40,16,87.6,1401.6,443,0,15,Two Year,Debit Card,0
1628,43,36,83.8,3016.8,544,0,37,One Year,Credit Card,1
1629,38,28,112.79,3158.12,463,1,21,One Year,Net Banking,0
1630,39,54,17.72,956.88,628,1,32,Month-to-Month,Net Banking,0
1631,24,29,134.3,3894.7,528,3,49,One Year,Credit Card,0
1632,31,47,108.42,5095.74,708,1,21,Two Year,Debit Card,0
1633,32,12,40.26,483.12,466,0,7,Month-to-Month,Debit Card,0
1634,24,37,35.68,1320.16,647,2,36,Month-to-Month,Net Banking,0
1635,26,30,70.43,2112.9,510,0,11,Two Year,Credit Card,0
1636,68,23,124.46,2862.58,416,0,49,Two Year,Net Banking,0
1637,65,16,128.01,2048.16,812,2,4,Month-to-Month,Debit Card,1
1638,25,14,82.86,1160.04,657,2,24,Month-to-Month,Credit Card,0
1639,67,10,130.51,1305.1,528,1,53,One Year,Net Banking,0
